"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-130b" 33.4832917806041 0.130642073421586 0.120179722978029 1.08705587085992 0.277012118745195 0.617630505727926
"hsa-mir-132" 141.914203412455 -0.142936477848207 0.098160373252823 -1.45615255027666 0.145350453205032 0.437666364650706
"hsa-mir-133a-1" 10.0788786435188 -0.480752943181833 0.209286956041149 -2.2970994097086 0.0216130994470661 0.136212789538486
"hsa-mir-133a-2" 9.22173531556809 -0.431239263742627 0.214322659881876 -2.01210298519207 0.0442090820716398 0.213073908135903
"hsa-mir-133b" 1.65272176927231 -0.644957987397234 0.313156170898263 -2.05954104479955 0.0394424372917964 0.197992241696855
"hsa-mir-134" 273.138064357376 -0.329918798840173 0.178256449346358 -1.85080988682283 0.0641969082229104 0.26560858211311
"hsa-mir-1343" 0.734694384315058 -0.367556804372272 0.27997153003438 -1.31283635992251 0.18923809509579 0.510283818616508
"hsa-mir-135a-1" 22.7245434646887 -0.497047571248018 0.303876427749181 -1.63568979314934 0.101904526744085 0.340939836390704
"hsa-mir-135a-2" 24.9590346462458 -0.473353391195343 0.311204895521926 -1.52103452743401 0.128251172976745 0.406503717856116
"hsa-mir-135b" 39.0522274499943 -0.38018416485887 0.202295169548609 -1.87935364797486 0.0601962209224402 0.258939299523513
"hsa-mir-136" 35.3501366663738 -0.652924610287636 0.194932406370638 -3.34949238274003 0.000809597817440833 0.0142760755091967
"hsa-mir-138-1" 3.95969051959072 -0.118842327826255 0.404069355397362 -0.29411368676891 0.768671032658406 0.924046047710706
"hsa-mir-138-2" 2.92070192245713 -0.253449095992666 0.37797720271371 -0.670540694446684 0.502513173831002 0.751561446181104
"hsa-mir-139" 345.166246120665 -0.396801180723154 0.157099964160637 -2.52578785006862 0.0115439168475135 0.0948000444144294
"hsa-mir-140" 3873.49764990445 0.0699183126334879 0.107569879638922 0.64998039291465 0.515704886785678 0.752707968665497
"hsa-mir-141" 208.135259642343 -2.41116681264132 0.396968376685557 -6.073951866829 1.24800149816832e-09 2.60318483089855e-07
"hsa-mir-142" 7865.54061647414 0.14214189683613 0.168876626545961 0.841690764100174 0.399961069339245 0.692445373905421
"hsa-mir-143" 194400.775143914 -0.0981293013741759 0.140335172591209 -0.699249515016615 0.48439611130873 0.745859921390147
"hsa-mir-144" 1043.2356374798 -0.28559121751978 0.228480320912557 -1.24995980563718 0.211314230629783 0.537761094028994
"hsa-mir-145" 6790.90860929581 -0.0692843295656368 0.134849987474968 -0.513788179464963 0.607400093146051 0.83134053152818
"hsa-mir-1468" 30.7005782661462 0.056026695583155 0.146087056519286 0.383515808436858 0.701337351229655 0.88814215973475
"hsa-mir-146a" 234.914905330353 -0.0226317252599875 0.150827986668981 -0.150049906252855 0.880725241436438 0.968261827299289
"hsa-mir-146b" 1961.36167688055 -0.187555562795399 0.196445748791142 -0.954744828786316 0.339706753775056 0.656787216980087
"hsa-mir-147b" 0.813801798032278 0.413697378554926 0.328614539320174 1.25891380037769 0.208061468603706 0.534451734517577
"hsa-mir-148a" 68823.8061271304 -0.0350689860484261 0.133139769092013 -0.263399781204292 0.792242459225646 0.930144070042447
"hsa-mir-148b" 493.77741770733 -0.140333057005404 0.0822591319817945 -1.70598757395669 0.0880103931713237 0.311775379731094
"hsa-mir-149" 30.7006760723231 -0.203720265832493 0.198162866408984 -1.02804460555207 0.303928845960516 0.63396830536224
"hsa-mir-150" 979.291953463486 -0.274423290472173 0.154321468290549 -1.7782573838366 0.075361592127577 0.290546821525843
"hsa-mir-151a" 4056.97496230749 0.0310295021209519 0.067993596807239 0.456359180540488 0.648131713808266 0.856798509473366
"hsa-mir-151b" 10.4811343690973 -0.0837902579166242 0.131222084600627 -0.63853777488476 0.523123672409114 0.754486812919041
"hsa-mir-152" 589.431047852237 0.0270306952103839 0.108675107857104 0.248729407712448 0.803570099500047 0.930144070042447
"hsa-mir-153-1" 1.6596647400507 -0.0196055269308874 0.27359328823347 -0.0716593855700039 0.942872978648 0.970176742843108
"hsa-mir-153-2" 25.4673822481287 -0.152162351953495 0.19354162309356 -0.786199627353225 0.431750544378117 0.720027061701353
"hsa-mir-1537" 0.787368031495033 0.466321032833303 0.30072620872775 1.55064979140368 0.12098563289515 0.388013094847168
"hsa-mir-154" 6.12095378774951 -0.644978319373417 0.249020360076748 -2.5900625923705 0.00959584825283334 0.0874302059626097
"hsa-mir-155" 1672.57679451984 -0.0567308388116546 0.208386616072089 -0.272238399379878 0.785438717989493 0.930144070042447
"hsa-mir-15a" 362.976268176289 0.0810360637593011 0.0768846433532318 1.05399544336827 0.291885003318226 0.627713238713276
"hsa-mir-15b" 366.666030238719 -0.199053805258395 0.0903776661813147 -2.20246675610161 0.0276323548986172 0.159326982500537
"hsa-mir-16-1" 913.637379312922 -0.0346606660004985 0.0930686176899136 -0.372420552285208 0.709579754177894 0.890259784176895
"hsa-mir-16-2" 919.882966398656 -0.0385398728399571 0.0938669145001276 -0.410579947633249 0.68138056982924 0.880194873868282
"hsa-mir-17" 983.207438679016 0.0517283849908839 0.0715025934867104 0.723447674670685 0.469404890259744 0.730836231831657
"hsa-mir-181a-1" 2154.23070167335 -0.0149352283112132 0.0949649445000124 -0.157270963404936 0.875031303303266 0.965152319843207
"hsa-mir-181a-2" 3832.22419076671 0.0922745069906739 0.0851864955025321 1.08320581151189 0.278717080789353 0.617630505727926
"hsa-mir-181b-1" 438.288070284214 -0.0112608347774276 0.109278269448064 -0.103047338087464 0.91792540053916 0.968636873772657
"hsa-mir-181b-2" 399.685080423911 -0.0154254757388742 0.112772273102387 -0.136784293820781 0.891201298661188 0.968636873772657
"hsa-mir-181c" 134.940918436819 0.421658717377845 0.141965506972368 2.97014906205292 0.00297655279294693 0.0343253534846221
"hsa-mir-181d" 30.305820970801 0.221646998241352 0.154386865279968 1.43565968412801 0.151099202481419 0.449976745851258
"hsa-mir-182" 17039.9894851574 -0.593313938144088 0.24980269503156 -2.37513025257445 0.0175427584466859 0.124423201409868
"hsa-mir-183" 4131.63410870662 -0.586086370631223 0.240019808234289 -2.44182500995555 0.014613228008355 0.110005133062895
"hsa-mir-184" 4.34602326299167 -3.2174916205369 0.611943038268583 -5.2578286201938 1.45766263731131e-07 1.97513287355682e-05
"hsa-mir-185" 124.439220084139 -0.19976172497736 0.105239806514144 -1.89815747096145 0.0576753413213815 0.250517410153702
"hsa-mir-186" 711.789149512848 -0.0121597847156626 0.0661712245919402 -0.183762425293602 0.854199834367028 0.952626152730307
"hsa-mir-187" 49.0607542211796 -1.27263193911889 0.347552296893824 -3.66169911835648 0.000250548015598151 0.00650083957484878
"hsa-mir-188" 12.1205276718962 -0.379670299257797 0.197177110439494 -1.92552927878666 0.0541631766741152 0.240626571781725
"hsa-mir-18a" 18.1558687977146 0.147697357619604 0.131179851020987 1.12591496689513 0.260201513573288 0.605275623848592
"hsa-mir-18b" 1.19029294315746 0.0989764181643 0.250489392649277 0.395132173532322 0.692745345710799 0.887654273036926
"hsa-mir-190a" 36.3449494009796 0.0888184322098241 0.12346548532903 0.71937863422419 0.471907657600405 0.730836231831657
"hsa-mir-190b" 0.59738299999985 -0.177241005065837 0.360214051064201 -0.492043562826613 0.622688547993899 0.837631512497332
"hsa-mir-191" 1064.09035016419 -0.0794915430879103 0.0795359508627765 -0.999441664123149 0.317580785167904 0.642271587914193
"hsa-mir-192" 26645.3647842691 -0.0554357857935284 0.193071799934334 -0.287125234303419 0.774016431108229 0.924046047710706
"hsa-mir-193a" 573.370894613475 0.113794356919629 0.0986096955976131 1.15398750832756 0.248505290286804 0.59111739065447
"hsa-mir-193b" 126.886946590001 0.0757682333706839 0.185967259274317 0.407427811036992 0.683693804240861 0.880194873868282
"hsa-mir-194-1" 3721.67899183002 0.0526846628859257 0.182217172403957 0.289131162507172 0.772481007264824 0.924046047710706
"hsa-mir-194-2" 4126.65167523193 0.0451465191210158 0.182739411728121 0.247054090270273 0.804866363191711 0.930144070042447
"hsa-mir-195" 158.78529044771 -0.0709643638007837 0.137544948717143 -0.515935804714427 0.605899245918196 0.83134053152818
"hsa-mir-196a-1" 429.949781543247 -0.0971977062836087 0.114592977923668 -0.848199497427787 0.396326877097797 0.690704718286193
"hsa-mir-196a-2" 564.272726409998 -0.105575227933458 0.105978531516994 -0.99619447846877 0.31915566167723 0.643057132450033
"hsa-mir-196b" 3130.35458153859 -0.062111040710682 0.175922987687606 -0.353058128031427 0.724044862994242 0.902143254581332
"hsa-mir-197" 654.282285220124 -0.0521873774472196 0.0770678613424939 -0.677161355435776 0.498303583810534 0.751561446181104
"hsa-mir-1976" 20.1454295798054 -0.000328698389502046 0.105226167858503 -0.00312373239652748 0.997507626202039 0.997507626202039
"hsa-mir-199a-1" 1227.20055926123 -0.317016719667597 0.163180647560312 -1.94273478140493 0.0520482114892473 0.2350844218931
"hsa-mir-199a-2" 2029.16886761658 -0.31277514538303 0.161778932061217 -1.93334905477479 0.0531932126110209 0.238270423431185
"hsa-mir-199b" 2422.72294658658 -0.326864836916029 0.163034972157776 -2.00487559564649 0.0449763482866217 0.213073908135903
"hsa-mir-19a" 51.1041534241297 0.140093048916038 0.122195247644916 1.14646888169604 0.251601195843753 0.59111739065447
"hsa-mir-19b-1" 121.818637634475 -0.0319671577963308 0.0892501722669594 -0.358174746158615 0.720212544894451 0.899435943163116
"hsa-mir-19b-2" 111.999077753719 -0.063144521996503 0.0937918460836575 -0.673241061277132 0.500793942256965 0.751561446181104
"hsa-mir-200a" 790.500777749115 -0.207170465749761 0.154917393385127 -1.33729635661202 0.181125919803922 0.498326134688962
"hsa-mir-200b" 643.68655821281 -0.325935856308486 0.175659800936723 -1.85549485181244 0.0635255937143693 0.264852859947601
"hsa-mir-200c" 1083.06597750944 -2.23015605663232 0.368569336705891 -6.05084534856986 1.44087721267448e-09 2.60318483089855e-07
"hsa-mir-202" 0.666238137417733 -0.301979210485575 0.443786063137312 -0.680461230239534 0.496212462265297 0.751561446181104
"hsa-mir-203a" 1592.94867848286 -0.560297783583533 0.228074604147183 -2.45664257832914 0.0140242139241091 0.107058083758692
"hsa-mir-203b" 17.4527243764831 -0.901686464066858 0.390348684978916 -2.30995133009238 0.0208908487940075 0.13320988289826
"hsa-mir-204" 995.075520213984 -0.461219714740538 0.246003266558645 -1.87485199360387 0.0608130879735836 0.259533021115609
"hsa-mir-205" 8.24396053052152 -2.03927135228476 0.430042877485136 -4.74201866616253 2.11599122049092e-06 0.000229373448301216
"hsa-mir-206" 2.95588514723692 -1.62354607286215 0.511851122852782 -3.1719107380548 0.00151439546609772 0.0219802696654934
"hsa-mir-20a" 434.196532084288 0.0134993132528081 0.104934278781365 0.128645409389381 0.897638233324721 0.968636873772657
"hsa-mir-20b" 71.0073700259608 -0.606323972480239 0.163899356898332 -3.69936761165174 0.000216137348137999 0.00650083957484878
"hsa-mir-21" 471753.110331495 0.125301122141559 0.146508179361532 0.855250011894274 0.392412754709133 0.688309750978479
"hsa-mir-210" 7786.56685179391 0.199456959359939 0.182911723098271 1.09045476135381 0.275512870638161 0.617630505727926
"hsa-mir-211" 2.2933082803763 -0.815744236476298 0.349258044082775 -2.33564910041976 0.0195095373181405 0.129665111536222
"hsa-mir-2110" 3.27070089119598 -0.0626772053176784 0.153519965398265 -0.408267453390052 0.683077331066834 0.880194873868282
"hsa-mir-2114" 3.5726250537821 0.0544495907030664 0.255809463195116 0.212852136207078 0.831442296585203 0.945287374243962
"hsa-mir-2116" 1.445655233994 -0.0759623134901704 0.218593305989489 -0.347505213603489 0.728211802387314 0.902513990415137
"hsa-mir-212" 7.61973851901045 -0.210701569458845 0.142726747232814 -1.47625846972573 0.139874518487728 0.432849754064886
"hsa-mir-214" 21.4776595122744 -0.0812816682212582 0.187034472875261 -0.43458121367534 0.663866433618105 0.869119823722253
"hsa-mir-215" 226.433384394281 0.279521219626777 0.235735749824026 1.18573962513296 0.235725140865926 0.567835672663698
"hsa-mir-216a" 3.84853097014006 -0.731527682405456 0.355207485523477 -2.05943768703914 0.0394523286038013 0.197992241696855
"hsa-mir-216b" 1.00816322788001 -1.52915642546659 0.677863292222434 -2.25584781328565 0.0240801637601698 0.146052304906544
"hsa-mir-217" 138.368874317822 -0.660505038472999 0.285072669074326 -2.31697075913226 0.0205053246813316 0.132737664493053
"hsa-mir-218-1" 54.5300526281937 -0.876434778391916 0.227094981286804 -3.85933133980202 0.00011369769488017 0.00560219551136839
"hsa-mir-218-2" 51.6076335023281 -0.910832998165076 0.222247476310167 -4.0982827489745 4.16226647914729e-05 0.00322278347385404
"hsa-mir-219a-1" 4.49951573519655 0.206600834582132 0.146184971343188 1.41328368219952 0.157572329938 0.459162380787074
"hsa-mir-22" 184678.856648035 -0.0533726628660766 0.0988129907803036 -0.540138117919566 0.589101784893723 0.817888019144617
"hsa-mir-221" 347.69441295496 -0.201196790930863 0.207272162913955 -0.970688915010676 0.331703213522795 0.653250370450284
"hsa-mir-222" 180.122382981001 -0.146590603252774 0.191109737980727 -0.767049365467482 0.443052165414686 0.723258954938981
"hsa-mir-223" 319.765843322101 0.499546898777558 0.157012398461641 3.18157612820366 0.00146476021076036 0.0219802696654934
"hsa-mir-224" 92.8051641286189 -0.0529707924651913 0.198208111323058 -0.267248358866882 0.789277944699058 0.930144070042447
"hsa-mir-2277" 4.1448185706668 0.222086471126355 0.173338733833428 1.28122818376977 0.200113529445545 0.521449677689833
"hsa-mir-2355" 168.685333774918 0.258551484038109 0.103722151742891 2.49273158812799 0.0126764633201972 0.0991146585585643
"hsa-mir-23a" 7207.89200973415 0.0607745446265325 0.0799006620243428 0.760626296287966 0.446880308625084 0.723258954938981
"hsa-mir-23b" 3569.10162998944 -0.0881300112805151 0.0964322179775974 -0.913906297384853 0.360766084384078 0.66964115663072
"hsa-mir-23c" 0.797306700050291 0.310815369914541 0.410335811374552 0.75746586405258 0.448770809480144 0.723258954938981
"hsa-mir-24-1" 1522.30725093955 -0.112769305370456 0.0665526312371737 -1.69443796998168 0.090182089476234 0.317394107117655
"hsa-mir-24-2" 1516.32480297374 -0.107647558461644 0.0668313482409753 -1.61073450251963 0.107237602182342 0.35225927504745
"hsa-mir-25" 12466.4664826863 0.076258224064533 0.0817231416093529 0.933128885684022 0.350753426582252 0.66239845716927
"hsa-mir-26a-1" 1961.73606361237 -0.192624090468612 0.0755276085168528 -2.55037984455222 0.0107605608899972 0.092574984164738
"hsa-mir-26a-2" 1953.71226205702 -0.189267843808903 0.0751731856900925 -2.51775739010417 0.0118104641065788 0.0955413663547119
"hsa-mir-26b" 2142.59784054042 -0.136751158991873 0.0791496993954243 -1.72775335896953 0.0840324526267158 0.303637262157866
"hsa-mir-27a" 2044.70877935381 -0.066308284255534 0.0793050375186776 -0.836116926871352 0.403089126697841 0.693569227524538
"hsa-mir-27b" 2579.07032818457 -0.24440270598915 0.102151120179139 -2.39256021432314 0.0167312824421997 0.12091140111563
"hsa-mir-28" 9107.55037155723 -0.0150035739525086 0.0707958130670181 -0.211927419186578 0.832163659003373 0.945287374243962
"hsa-mir-296" 11.5131757446012 -0.0769047126400198 0.225145118776351 -0.341578414215648 0.732668184100849 0.902513990415137
"hsa-mir-299" 1.96597308162305 -0.669024516233372 0.286693327153097 -2.33358942420068 0.0196172308966239 0.129665111536222
"hsa-mir-29a" 14405.7664263766 -0.333273940833127 0.107872504704967 -3.08951703443464 0.00200482209560965 0.0265027701419617
"hsa-mir-29b-1" 873.43869005347 -0.150553422997343 0.112478961959394 -1.33850295534994 0.18073253759912 0.498326134688962
"hsa-mir-29b-2" 1001.58265458332 -0.131125644212181 0.103220604614276 -1.27034369448022 0.203962230254487 0.528935544487712
"hsa-mir-29c" 4257.23521857491 -0.173477197434803 0.102819104545151 -1.6872078219532 0.0915633978868494 0.318124113170977
"hsa-mir-301a" 35.1034213669723 0.101152238666326 0.106118520180241 0.95320061469497 0.340488435020306 0.656787216980087
"hsa-mir-301b" 1.88128477180308 0.237530561221908 0.23437990402097 1.01344252278837 0.310848837045955 0.63396830536224
"hsa-mir-3064" 0.611766067613592 -0.0116482713786229 0.26719499681016 -0.0435946462983322 0.965227519277375 0.985222816286888
"hsa-mir-3065" 66.5059554384021 -0.411125748649518 0.228989868371279 -1.79538837929251 0.0725918426442828 0.289683270931172
"hsa-mir-3074" 22.7973914225012 -0.0413246892394311 0.119975491874106 -0.344442757382436 0.730513338061674 0.902513990415137
"hsa-mir-30a" 461384.265544052 -0.0874579121394477 0.112829498204897 -0.775133396238505 0.438260839459225 0.722819429183957
"hsa-mir-30b" 1820.50550520671 -0.37859988833652 0.144489266223117 -2.6202630702816 0.00878619596288832 0.0832305222468806
"hsa-mir-30c-1" 2952.21798177807 -0.249998319685288 0.124624068979327 -2.00601955731969 0.0448541614293426 0.213073908135903
"hsa-mir-30c-2" 3442.83664860533 -0.239603309151179 0.120425830852312 -1.989633847285 0.0466312847771496 0.217880658182889
"hsa-mir-30d" 25384.2426900419 0.073915362423056 0.0999391229930507 0.739603872931682 0.459540390970859 0.73041317274547
"hsa-mir-30e" 48305.887378588 -0.0486296864113319 0.0908682032071198 -0.535167249873843 0.592534210527502 0.817888019144617
"hsa-mir-31" 43.9475938832033 -0.0772650368003273 0.300782361054866 -0.256880212421211 0.797271246333478 0.930144070042447
"hsa-mir-3117" 1.31905396023484 -0.360131557903 0.298974512808536 -1.20455604900886 0.228374732369904 0.555098165961962
"hsa-mir-3127" 7.76899483928726 0.123678311736912 0.121656937304163 1.01661536512049 0.309336441871441 0.63396830536224
"hsa-mir-3130-1" 5.61445487791956 0.0455209864159709 0.176171698249816 0.258389893883074 0.796106015363857 0.930144070042447
"hsa-mir-3130-2" 5.7226047454797 -0.0421981645525982 0.16785249897111 -0.251400275904508 0.801504654413887 0.930144070042447
"hsa-mir-3136" 0.874031513272537 -0.0224321467093732 0.277244771116093 -0.0809109820865839 0.935512746160909 0.968636873772657
"hsa-mir-3150b" 0.686136485820349 -0.350641992167205 0.342275958941243 -1.02444236297472 0.305626381338191 0.63396830536224
"hsa-mir-3157" 0.925076338161208 -0.173421717349813 0.271777777400203 -0.638101168567743 0.523407825936456 0.754486812919041
"hsa-mir-3158-1" 0.672304141274409 0.169000507536669 0.267942570171632 0.630734068977598 0.52821441897253 0.759395795976422
"hsa-mir-3161" 0.569319683886882 -0.190051961072111 0.492048758987919 -0.386246195322234 0.699314344256028 0.887654273036926
"hsa-mir-3170" 13.897109385781 0.142928400446916 0.150572189804709 0.949235052185223 0.34250107768175 0.656787216980087
"hsa-mir-3173" 0.786577482276207 -0.0240540057123078 0.275044210647492 -0.0874550518830459 0.930309811884202 0.968636873772657
"hsa-mir-3190" 0.794966604647108 0.194347618911406 0.287294514361914 0.676475216879984 0.498738975788533 0.751561446181104
"hsa-mir-3191" 1.39298765497539 0.223385646469971 0.235272787397375 0.949475070793772 0.342379045159297 0.656787216980087
"hsa-mir-3193" 0.588379363687565 -0.078100031808013 0.323434571206362 -0.241470883946363 0.809190180144734 0.93315122901797
"hsa-mir-3194" 0.600556247484984 0.239811988532568 0.288812974910148 0.830336616999896 0.40634849070727 0.695382305785476
"hsa-mir-3199-1" 0.693128867210232 -0.195237936297216 0.27022706208695 -0.722495869915482 0.469989663683424 0.730836231831657
"hsa-mir-3199-2" 1.91790103017712 -0.180665341932249 0.178374691785596 -1.01284178895404 0.311135736579992 0.63396830536224
"hsa-mir-32" 64.1548743926785 0.0624900830797395 0.0959681453337908 0.651154431112429 0.514946802805163 0.752707968665497
